review,place,reviewer,taste,price,location,service,mood,rating,alpha,region,taste_new,price_new,location_new,service_new,mood_new
직원 분들 친절하다 고전 체적 으로 반찬 이며 메인 요리 이며 맛있다 고매 장이 깔끔하다 좋다 공항 근처 라서 접근성 좋다,착한집,Connector66170606997,0,0,0,2.816,0,6,7.5,4,3.75 ,3.75 ,3.75 ,20.65 ,3.75 
친구 여행 가게 되어다 ㅎㅎ 같다 이간 친구 맛있다 가다 진짜 맛있다 갈치 살이 통통하다 넘다 맛있다 직원 분들 친절하다 기분 좋다 먹다 오다,착한집,dodomom12,0.9738,0,0,2.816,0,5.65,7.5,4,9.25 ,3.75 ,3.75 ,19.66 ,3.75 
친구 우연 않다 방문 하다 깔끔하다 너무 친절하다 기분 좋다 당연하다 요다음 에는 가족 방문 하고 싶다 만족 이다,착한집,bekqq81,0,0.8162,0,1.7574,0,5.75,7.5,4,3.75 ,8.44 ,3.75 ,13.86 ,3.75 
정말 맛있다 갈치 살이 정말 많이 있다 간도 자다 베다 너무 맛있다 친구 추천 으로 방문 되어다 완전 만족 이다,착한집,moonjaehyunn,1.9071,0,0,1.6144,0,5.75,7.5,4,14.72 ,3.75 ,3.75 ,13.03 ,3.75 
친그 여행가 들리다 갈치 길이 진심 어마어마하다 인스타 나오다 해주다 감사하다 다다 음번 가족 모시 올리다,착한집,Culture09439687534,0,0,0,0.9402,0,5.25,7.5,4,3.75 ,3.75 ,3.75 ,8.69 ,3.75 
너무 불리다 먹다 제주도 여행 깊다 까지 만족스럽다 음식점 이다 주문 음식 너무 자다 먹다,착한집,원진김,0.9126,0,0,0.9254,0,5,7.5,4,8.31 ,3.75 ,3.75 ,8.38 ,3.75 
지인 맛집 이라고 하다 일단 믿다 가다 정말 맛있다 비리다 없다 감칠맛 늘다 갈치 조림 최고 예요 부모님 맛있다 연발 하다 들다 여행 다녀오다 보다 먹다 많이 기억나다 사람 이라 생각 하다 군침,착한집,서현민,0.9535,0.8077,0,0.8072,0,5.5,7.5,4,8.99 ,8.19 ,3.75 ,8.19 ,3.75 
일출봉 등산 후고 칼로리 음식 짜다 너무 좋다 약간 휴식 즐기다 이에요,스타벅스 성산일출봉점,Getaway807672,1.7728,0,0,0.9254,0,3.84,7.5,1,10.56 ,3.75 ,3.75 ,7.30 ,3.75 
성산 위치 하다 어떠하다 기대하다 관광객 많다 인지 부가 너무 지저분하다 테이블 정리 되어다 않다 분위기 너무 시골 커피숍 분위기,스타벅스 성산일출봉점,fineweather0314,0,0.8162,0,0.8195,0,1.25,7.5,1,3.75 ,4.77 ,3.75 ,4.77 ,3.75 
가족 이랑 너무 오랜 여행가 제주 살다 추천 으로가 보다 진짜 찌다 맛집 이다 갈치 고등어 사이즈 에놀 라고 맛보다 놀라다 고등어 회도 처음 먹다 보다 진짜 넘다 맛있다 여기 갈다 인생 맛집 이다,착한집,민경손,1.9476,0,0,0,0,5.57,7.5,4,14.60 ,3.75 ,3.75 ,3.75 ,3.75 
갈다 보들보들 야들야들하다 에서 살살 녹다 가족 이랑 같이 가다 푸다 지다 자다 먹다 제주 산갈치 그렇다 맛있다 느낌 맛집 이라고 소문나다 기대하다 가다 기대 이상 이에요 공항 근처 니까 제주 여행 갈다 첫날 마지막 들다 보다 요강,착한집,진희신2022,1.8855,0,0,0,0,5.38,7.5,4,13.89 ,3.75 ,3.75 ,3.75 ,3.75 
성산일출봉 등반 잠시 여유 갖다 좋다 위치 있다 사람 많다 시끄럽다 하다,스타벅스 성산일출봉점,224416,0,0,0,0,0,4.42,7.5,1,3.75 ,3.75 ,3.75 ,3.75 ,3.75 
아침 제주도 에도 착하다 먹다 식사 몸국 최고 이구 미역국 최대 만족 이다 신속하다 친절하다 종업원 도거 부감 없다,김희선제주몸국,tourkwang,0.8697,0,0,1.9066,0,5.5,7.43,4,8.50 ,3.72 ,3.72 ,14.20 ,3.72 
공항 새벽 에도 착하다 바다 보고 몸국 으로 아침 해결 코스 되다 이다 사모님 친절하다 고집 날다 사람 친절하다 많이 들다 오심,김희선제주몸국,Safari808966,0,0,0,1.8757,0,5.43,7.43,4,3.72 ,3.72 ,3.72 ,13.90 ,3.72 
공항 근처 비행기 기전 이나 내리다 바로 사하다 좋다 위치 이다 국물 깔끔하다 않다 개운하다 장하다 따뜻하다 디톡스 하다 좋다 어떻다 몸국 집다 느끼하다 곳도 있다 여기다 그렇다 않다 개운하다 너무 들다 밑반찬 도리 되다 평범하다 맛있다 냉동 포장 주문 많이 들어오다 같다 에는 주문 해보다,김희선제주몸국,AHN按 A,0,1.6324,0,1.6391,0,5.54,7.43,4,3.72 ,12.76 ,3.72 ,12.80 ,3.72 
평일 아침 시경 늘다 사람 많다 여분 대다 야하다 가족 이몸 미역국 고등 어구 이를 주문 하다 몸국 모자반 제주 지역 방언 이라는 예상 보다 시원하다 좋다 약간 맵다 맵다 음식 좋아하다 않다 사람 에게는 부담 되다 같다 고등어 구이 얹다 나오다 양파 무치다 맛있다,김희선제주몸국,moolpure,1.7728,0.8162,0,1.745,0,4.46,7.43,4,11.62 ,7.36 ,3.72 ,11.50 ,3.72 
몸국 성게 미역국 판매 하다 두다 좋다 으로 판매 하다 사오다 좋다 택배 판매 특히 이집 에서는 고등 어구 이를 먹다 양파 무치다 가득 올려주다 고등어 구이 정말 별미 이다,김희선제주몸국,hypark03,1.9106,0,0,1.6381,0,4.34,7.43,4,12.01 ,3.72 ,3.72 ,10.82 ,3.72 
제주도 횟집 가격 엄청 비싸다 여기다 가격 괜찮다 용두암 바로 이라서 위치 좋다 혼자 다니다 여행자 든든하다 채우다 좋다 전성 미역국 먹다 담백하다 부드럽다 먹다 많이 먹다 돼다 그릇 비우다 나오다,김희선제주몸국,urizia,0.8555,1.8387,0,0.842,0,5.2,7.43,4,8.16 ,13.28 ,3.72 ,8.09 ,3.72 
몸국 같다 해초 로만 된장국 느낌 인데 시원하다 칼칼하다 깔끔하다 좋다 그리고 성게 미역국 비리다 괜찮다 구리 고등어 같이나 로는 양파 무치다 먹다 좋다 그리고 바로 앞다리 있다 경치 예술,김희선제주몸국,nebula0523,0.8555,0.8594,0,0.842,0,4.59,7.43,4,7.64 ,7.66 ,3.72 ,7.58 ,3.72 
몸국 처음 먹다 보다 생각 보다 맛있다 육개장 정말 맛있다 공항 근처 있다 착시 떠나다 좋다,김희선제주몸국,minivelo,0.9535,0.8077,0,0.8072,0,4.59,7.43,4,8.09 ,7.42 ,3.72 ,7.42 ,3.72 
너무 너무 좋다 바깥 앉다 아누 생각 없이 앉다 기분 오랜만 이다 에서 팔다 귀엽다 한라봉 캔들 사고,블랑로쉐,KimM5794,0,0.8077,0,0,0,5.84,7.43,1,3.72 ,8.43 ,3.72 ,3.72 ,3.72 
공항 근처 제주시 위치 김희선 몸국 이에요 해초 모자반 용해 인데 매콤 하고 시원하다 있다 가격 저렴하다 좋다,김희선제주몸국,sunsun_86,1.7618,0.9038,0,0,0,4.67,7.43,4,11.94 ,7.94 ,3.72 ,3.72 ,3.72 
제주도 에서만 먹다 몸국 이네 해초 듬뿍 들다 소화 에도 좋다 적당하다 짭짤하다 맛있다,김희선제주몸국,123minyy,0,0,0,0,0,5.5,7.43,4,3.72 ,3.72 ,3.72 ,3.72 ,3.72 
처음 먹다 보다 몸국 이다 있다 이적 수도 있다 살짝 기도 하다,김희선제주몸국,missaj123,0,0,0,0,0,3.17,7.43,4,3.72 ,3.72 ,3.72 ,3.72 ,3.72 
워낙 방송 에서 많다 온몸 국집 으로 몸국 무엇 인지도 모르다 먹다 가다 해초 오묘하다 짜다 많이 짜다 많이 넣다 물살 타다 먹다 먹다 만하 지만 다시 제주도 가면 갈다 늘다 미지 수임,김희선제주몸국,YujinL30,0,0,0,0,0,2.88,7.43,4,3.72 ,3.72 ,3.72 ,3.72 ,3.72 
제주도 방문 시작 함께 떠나다 그릇 하다 곳몸 국한 그릇 속이다 후련하다 우강 추하다 재료 떨어지다 오후 시전 에도 마감 참고 바람,김희선제주몸국,ddikki,0,0,0,0,0,4.84,7.43,4,3.72 ,3.72 ,3.72 ,3.72 ,3.72 
국보 성게 미역국 이입 맞다 고등어 구이 먹다 세상 에서가 맛있다 고등어 이다 엄마 미역국 보다 맛있다 성게 미역국 이다,김희선제주몸국,Wanderer726191,0,0,0,0,0,5.5,7.43,4,3.72 ,3.72 ,3.72 ,3.72 ,3.72 
공항 근처 에서 아침식사 하다 으로 추천 이다 성게 미역국 이랑 몸국 시키다 먹다 두다 넘다 맛있다 오전 오후 까지 영업 하다,김희선제주몸국,dorihwang,0,0,0,0,0,5.4,7.43,4,3.72 ,3.72 ,3.72 ,3.72 ,3.72 
김만복 제주도 에서 맛집 이라 하다 찾아가다 보다 조금 주문 하다 주문 한지 만에 음식 이나 오다 먹다 찬밥 이라서 거미 리만 들고파다 같다 새롭다 만들다 해주시 안되다 하다 새롭다 지불 하고 구매 하다 생각 이다 근데 직원 우리 원래 그렇게 미리 들어서다 판다 안보 이냐 새롭다 만들다 어떻다 파다 으로 말씀 하다 깜짝 놀라다 바쁘다 이해 그래도 사람 먹다 음식 그렇게 파시 안되다 생각 청소 상태 깔끔하다,제주김만복 동문시장점,WonSeokP7,2.658,2.4842,0,3.7174,0,2.22,7.41,4,9.61 ,9.22 ,3.71 ,11.96 ,3.71 
전복 이용 김밥 이라 고해 서기대 하다 가다 개인 으로는 약간 실망하다 일단 시가 넘어서다 가다 때문 판매 완료 되다 제품 있다 이네 김밥 전복 주먹밥 시키다 보다 메뉴 특별하다 없다 그냥 심심하다 전복 들어가다 이나 독특하다 지만원 이라는 가격 대비 만족스럽다 않다 그나마 전복 주먹밥 전복 이통 으로 들어가다 씹다 있다 괜찮다 이네 김밥 전복 갈다 어묵 처럼만 들다 들어가다 전복 이라 는걸 얘기 않다 그냥 묵인 줄알았 뻔하다 위치 공항 근처 있다 비행기 시간 애매하다 한번 가보다 하다 있다 부의 테이블 없다 사오다 에서 먹다 야합,제주김만복 동문시장점,Voyage807406,2.5199,5.8379,0,2.4811,0,2.88,7.41,4,10.96 ,20.52 ,3.71 ,10.85 ,3.71 
월요일 이라기 다리다 사람 없다 김밥 전복 주먹밥 오징어 이렇게 사서 사려 숲길 에서 먹다 음밥 너무 꼬들꼬들 나쁘다 않다 내용물 비다 가격 비싸다 생각 성비 별로,제주김만복 동문시장점,queenking12,0.891,4.2784,0,2.4991,0,2.5,7.41,4,5.93 ,14.40 ,3.71 ,9.95 ,3.71 
워낙 유명하다 이고 좋아하다 전복 용한 음식 팔다 이라고 하다 되게 기대 하다 그런데 기대 너무 많이 하다 같다 딱하다 인상 남다 아니다 전복 의향 이별 로안 나다 그게 참다 쉽다 테이크아웃 되다 어디서 먹다 하나고 민하 되다 그래도 인기 차다 많다 이라 계속 예약 주문 전화 오다 사람 서서 사가다 음식 좀달,제주김만복 동문시장점,lao717,1.8251,0.8101,0,1.8509,0,3.05,7.41,4,9.27 ,6.18 ,3.71 ,9.35 ,3.71 
제주도 물가 생각 저렴 한편 여행 자극 음식 이대 부분 인데 공항 기전 에서 간단하다 테이크아웃 여식 사하다 돌아오다 생각 이나,제주김만복 동문시장점,kimeunjin_PD,0.9126,1.6154,0,0.9254,0,5,7.41,4,8.27 ,11.78 ,3.71 ,8.33 ,3.71 
공항 근처 있다 착하다 항상 김만복 김밥 으로 시작 하다 테이크아웃 가능하다 떨어지다 라운지 있다 거기 먹다 있다 하다 특히 전복 컵밥 오징어 무치다 조합 최고 이다 가격 아무래도 쎄다 후회 없다 이예,제주김만복 동문시장점,miseonl882,0.957,0,0,0.8309,0,5.05,7.41,4,8.54 ,3.71 ,3.71 ,7.90 ,3.71 
아침 금방 소화 되다 바로 먹다 간곳 이다 워낙 유명하다 가게 여서 이기 걱정 하다 간시 대가 포장 가능하다 시간대 여서 바로 포장 을해 나가다 차안 에서 꿀맛 같다 김밥 먹다 김치 곁들이다 먹다 너무 맛있다 먹다 김밥 이다,제주김만복 동문시장점,minmink,0.9517,0,0,0.8356,0,4.87,7.41,4,8.34 ,3.71 ,3.71 ,7.77 ,3.71 
방문 하다 평일 이다 손님 많다 기다리다 살수 있다 나름 괜찮다 생각 이듭,제주김만복 동문시장점,Quilt70,0.8555,1.6671,0,0.842,0,4.67,7.41,4,7.70 ,11.49 ,3.71 ,7.64 ,3.71 
인기 많다 대기 하다 독특하다 김밥 먹기 기다리다 이에요 오징어 무치다 특히 맛있다 추천 하다,제주김만복 동문시장점,luvvparis,0.957,0,0,0.8309,0,4.5,7.41,4,8.01 ,3.71 ,3.71 ,7.44 ,3.71 
간날 음식 준비 안되다 여분 기다리다 별로 이다 지금 그렇다,제주김만복 동문시장점,YoonAhH5,1.8036,0.8102,0,1.781,0,2,7.41,4,7.31 ,5.33 ,3.71 ,7.27 ,3.71 
전복 김밥 전복 주먹밥 먹다 전복 내장 으로 비비다 너무 밋밋하다 뻑뻑 전복 강하다 않다 전복 주먹밥 전복 전복 보다는 오분 에가 까운 사이즈 호기심 번은 사먹다 만하 지만 가격 생각 별로 이다,제주김만복 동문시장점,938yeseulk,0.891,2.4342,0,1.6751,0,1.6,7.41,4,5.13 ,7.60 ,3.71 ,6.39 ,3.71 
제주 에서 유명하다 김밥 이라고 하다 분기 다리다 맛보다 입맛 아니다 유명하다 의문 가격 녹녹하다 않다 아래 사진 하다 원제 방문 의사 없다,제주김만복 동문시장점,Resort810016,0,1.6263,0,0.8195,0,2.59,7.41,4,3.71 ,7.92 ,3.71 ,5.83 ,3.71 
단맛 그저 그렇다 비쥬 얼다 그럴듯하다 사진 찍다 블로그 올리다 기용 식당 이다 하다못해 퍽퍽 느낌 이든 상술 이라고 느끼다 은줄 서서 먹다 식당 이다 이렇다 으로 광고 되다 같다 정말 손님 많다 세우다 건지다 손님 광고 수단 삼다 일부러 세우다 건지다 판단 이안 서다 이다 바로 사람 이십분 가량 받다 기다리다 이다 분위기 연장전 선취골 넣다 축구 분위기 라는 사람 별로 없다 착하다 주문 받다 돌아서다 팀줄 있다 보다 느낌 팍빡 야마,제주김만복 동문시장점,seungyeonl15,1.8445,0.8102,0,1.6627,0,1.25,7.41,4,6.01 ,4.72 ,3.71 ,5.78 ,3.71 
김밥 유명하다 브랜드 이기다 관광객 유명 소문 때문 에가 늘다 하다 생각 보다 가격 비다 그냥 김밥 맛있다 하다 태우다 제주 도민 로는 유명하다 인스타 블로그 홍보 하다 부터 그냥 이름 유명하다 이라고 하다,제주김만복 동문시장점,MIJINJ25,0,3.2773,0,0.824,0,2,7.41,4,3.71 ,10.26 ,3.71 ,5.35 ,3.71 
생각 보다 루왜 이렇게 유명하다 서서 먹다 이해 안되다 그냥 경험 삼다 먹다 하다 오징어 초무 까지 구매 하다 들다 추천 드리다,제주김만복 동문시장점,yusoooooo,0,1.6101,0,0,0,4.06,7.41,4,3.71 ,10.24 ,3.71 ,3.71 ,3.71 
유명하다 김밥 으로 가격 김밥 보다 비싸다 서서 테이크아웃 하다 오징어 김밥 이랑 자다 어울리다 고소하다 맛있다,제주김만복 동문시장점,J2da,0,0.9793,0,0,0,4.17,7.41,4,3.71 ,7.79 ,3.71 ,3.71 ,3.71 
전복 김밥 먹기 에는 조금 퍽퍽해 요약 매콤 오징어 무치다 함께 라면 너무 맛있다 요요 기선 테이크아웃 가능,제주김만복 동문시장점,Tour544368,0.9407,0.8688,0,0,0,4.38,7.41,4,7.83 ,7.51 ,3.71 ,3.71 ,3.71 
네이버 지도 에나 오는 현재 공사 다른 주소 찾아가다 하다 조금 번거롭다 다행하다 사람 많이 없다 가다 금방 주문 하다 김밥 전복 주먹밥 해물 라면 오징어 무치다 사다 시간 김밥 해물 라면 사도 되다 요맛 좋다,제주김만복 동문시장점,Passenger807252,0,0.8688,0,0,0,4,7.41,4,3.71 ,7.18 ,3.71 ,3.71 ,3.71 
다행하다 가다 많이 서다 이미 만들다 서막 쌓다 파다 포장 하다 공항 에서 먹다 ㅜㅜ 그냥 그렇다 제주도 에는 다른 맛집 많다,제주김만복 동문시장점,lovelyjh0714,0,0.8024,0,0,0,3.17,7.41,4,3.71 ,6.25 ,3.71 ,3.71 ,3.71 
맛있다 뭔가 알다 친근하다 오징어 무치다 무척 달달 하다 김만복 김밥 양념 찍다 먹다 나다 이상 기다리다 먹다 까진 아니다 까진 괜츈 ㅋㅋ,제주김만복 동문시장점,Dahye1221,0,0.8101,0,0,0,3.09,7.41,4,3.71 ,6.21 ,3.71 ,3.71 ,3.71 
에도 지점 군데 있다 지나가다 있다 들다 만은 하지만 일부러 갈다 정도 아니다 김밥 먹다 올레길 걸다 추천,제주김만복 동문시장점,8474J,0,0.8101,0,0,0,2.63,7.41,4,3.71 ,5.84 ,3.71 ,3.71 ,3.71 
여기 가왜 유명하다 모르다 그냥 관광객 너무 많다 보다 한번 만들다 장사 자다 되다 오징어 무치다 이제일 맛있다,제주김만복 동문시장점,MinKang0423,0,0.8024,0,0,0,2.09,7.41,4,3.71 ,5.38 ,3.71 ,3.71 ,3.71 
간단하다 먹기 좋다 오징어 무치다 진짜 맛있다 맛있다 먹다 포장 하다 먹기 좋다,제주김만복 동문시장점,Pioneer587616,0.9738,0,0,0,0,4.67,7.41,4,8.25 ,3.71 ,3.71 ,3.71 ,3.71 
웨이 시간 가까이 하다 먹다 같다 오징어 무치다 파다 좋다 진짜 맛있다 ㅠㅠ,제주김만복 동문시장점,eunjumon,0.9738,0,0,0,0,4.5,7.41,4,8.09 ,3.71 ,3.71 ,3.71 ,3.71 
김밥 먹다 아이 함께 먹기 좋다 심심하다 생각나다 이다 다음 오징어 무치다 먹다 보고 싶다,제주김만복 동문시장점,sanrio2018,0,0,0,0,0,5.13,7.41,4,3.71 ,3.71 ,3.71 ,3.71 ,3.71 
전복 주먹밥 이랑 전복 김밥 오징어 무치다 하다 먹다 다지다 짜다 너무 맛있다 성산일출봉 가다 먹다 잊다 하다,제주김만복 동문시장점,fanta0305,0,0,0,0,0,5,7.41,4,3.71 ,3.71 ,3.71 ,3.71 ,3.71 
전복 김밥 넘다 넘다 맛있다 해산물 내장 싫어하다 비추다 좋아하다 맛있다 먹다 그리고 반찬 으로 오징어 무치다 그거 김밥 이랑 같이 먹다 꿀맛 이다 ㅠㅠㅠ 제발 먹어주다 단점 가격 좋다 ㅠㅠ 그리고 테이크아웃 음식점 같다 자리 거의 없다,제주김만복 동문시장점,Mobile741834,0,0,0,0,0,5.09,7.41,4,3.71 ,3.71 ,3.71 ,3.71 ,3.71 
테이크아웃 인데 불구 하고 사람 갈다 마다 많다 서서 기다리다 짧다 에서 길다 까지도 기다리다 항상 살다 김만복 김밥 전복 컵밥 오징어 무치다 사다 차다 주변 갓길 에바 대다,제주김만복 동문시장점,HyejuK9,0,0,0,0,0,5.13,7.41,4,3.71 ,3.71 ,3.71 ,3.71 ,3.71 
유명하다 하다 가보다 요리사 대놓고 담배 피고 있다 하지만 어쩔 수없이 들어가다 해물뚝배기 해물 라면 전복죽 두다 해물 시키다 정도 이다 솔직하다 그렇게 비싸다 아니다 진짜진짜 아깝다 해물뚝배기 거기 홍합 이랑 새우 몇개 밖에 없다 그리고 홍합 다말 비틀어지다 진짜 짜다 해물 라면 진짜 난하다 홍합 게게 반쪾 새우 해물 이다 말르다 비틀어지다 고속 텅텅 비다 전복죽 그냥 참기름 죽이다 전복 전혀 보다 두다 해물 진짜 어이없다 작다 전복 개멍 멍게 다리 문어 숙회쏙 소라 이렇게 하다 만원 인데 가격 대비 최악 이다 음식 없다 진짜 멍게 다리 나오다 보고 경악 하다 만원 이라니 차라리 서울 에서 먹다 신선하다 맛있다 같다 진짜 아깝다 여러분 제발 낭비하다 말다 진짜 비추다 이다 네이버 블로거 다시다 믿다 이다 이렇다 음식 맛있다 포스팅 니아 이서 마원 어치 먹다 배고프다 순대 먹다,협재해녀의집,Curious804513,8.472,4.3858,0.9397,2.6749,0.8894,0.79,6,2,9.69 ,6.46 ,3.74 ,5.11 ,3.70 
홍대 이미 방문 하다 제주도 에도 있다 고해 방문 하다 마땅하다 자리 없다 테이크아웃 하다 아메리카노 주문 가지 선택 가능하다,앤트러사이트,ray1279,0,0,0,0,0,4.4,7.38,2,3.69 ,3.69 ,3.69 ,3.69 ,3.69 
일단 직원 너무 친절하다 현금 계산 하다 감귤 초콜릿 도주 시구 음식 전체 으로 간이 약하다 전골 국물 조미료 이전 혀느 지지 않다 만두 또한 텁텁 이하나 없다 요양 또한 넉넉하다 만족스럽다 식사 하다,면뽑는선생만두빚는아내,Tour807637,2.7885,0.8162,0,4.4956,0,4.2,7.34,2,15.38 ,7.10 ,3.67 ,22.55 ,3.67 
전골 유명하다 들다 점심시간 지나가다 재료 소진 으로 만두국 가능하다 만두국 먹다 오다 네이버 검색 시엔 브레이크 타임 없다 같다 브레이크 타임 있다 저희 다음 으로 오신 분들 모두 그냥 돌아가다 시간 참고 하다 연락 하고 오시 좋다 같다 만두국 맛있다 부모님 께서 김치 진짜 맛있다 칭찬 하다 다음 근처 면전 골도 먹다 보고 싶다,면뽑는선생만두빚는아내,appledoong,2.811,0.8024,0,2.7128,0,4.32,7.34,2,15.81 ,7.14 ,3.67 ,15.39 ,3.67 
